epoch,loss,lr,mean_absolute_error,val_loss,val_mean_absolute_error
28,9.531237989018207,0.001,2.125894070409769,12.712617850597994,2.840015482019495
29,9.305666299058188,0.001,2.1012753930992387,11.612299515877242,2.617706110448013
30,9.547237276661876,0.001,2.124934574767901,12.09800316374979,2.655838836858302
31,8.933393791364074,0.001,2.034751244004666,15.791171650827668,2.892677236486364
32,9.173249212211868,0.001,2.138042787280245,12.457350657310014,2.591992719673816
33,8.78169929870511,0.001,2.0650536353374043,12.452697291786288,2.669160654515396
34,8.922081888275619,0.001,2.0580530668559827,12.413543880721669,2.592333522843726
35,8.522019009841117,0.001,2.0778332762304843,12.70272907798673,2.7227999369303384
36,8.606391882379727,0.001,2.024416489866865,12.487915097195426,2.524125181598428
37,8.608133794722542,0.001,2.027120637450794,12.54467753790043,2.5328425419183427
38,8.407806690263305,0.001,1.9910274481994819,12.480153384767933,2.515070691520785
39,8.116736429025515,0.001,1.98089304981586,12.32056767705046,2.5579538934024764
40,8.02583625220662,0.001,1.939950986912376,12.138875084158816,2.598237308455102
41,8.2277812167956,0.001,1.9550827549707042,12.952924672468209,2.558775065857687
42,7.960817467317493,0.001,1.9825086508742058,12.043625978775966,2.570891156608676
43,7.94390786173912,0.001,1.9198810596584166,15.299432174659069,2.716351803438163
44,7.807216747626431,0.001,1.9453664601033687,12.268980826860593,2.612873454152802
45,7.745980308613172,0.001,1.895844344384161,13.330877504231017,2.617095758885513
46,7.686250410466556,0.001,1.9195913309836905,12.49016336940321,2.4643401628659096
47,7.467697227794688,0.001,1.8867058651550634,12.250359021587137,2.5529760195885176
48,7.630303583647075,0.001,1.8869572276301427,12.254901830060982,2.537158589304229
49,7.553233931308191,0.001,1.8727153502750693,11.959380630725695,2.454170745096089
50,7.48776390382749,0.001,1.8966127929303669,12.357806852742934,2.6477091282974055
51,7.351401235297,0.001,1.8708349968257703,12.29197347458498,2.5583970340681663
52,7.105760314516239,0.001,1.838688195674412,11.989924135767383,2.5095957296865956
53,7.149595806842249,0.001,1.860819790754525,14.251758339964313,2.7194738270323953
54,7.350474395988157,0.001,1.8623741558830804,13.083249084007592,2.477264592676987
55,7.011928670546588,0.001,1.8330083207080239,12.704553100797865,2.5821158562177495
56,7.179537367156415,0.001,1.8364571550682234,12.584554573819961,2.497004002700617
57,6.91883220023046,0.001,1.8006379434567856,12.862564087649922,2.5348813798692493
58,6.912138882805319,0.001,1.8011428962920104,14.103050046496922,2.5880407874966846
59,6.661138561118867,0.001,1.7878536395613254,15.50013698545503,2.615242922747577
60,7.045742340501248,0.001,1.8261758908398749,12.27575557568559,2.459332760469413
61,6.857046345808189,0.001,1.8211298431774412,12.812793193408,2.5070145689410928
62,6.572580933939931,0.001,1.7432157912121469,16.260439781495084,2.755035447485653
63,6.693446374899094,0.001,1.8123410465916614,13.695585954336472,2.6129148271348743
64,6.497403882974441,0.001,1.7692951816523408,13.773641035880571,2.573436807703089
65,6.344787852313866,0.001,1.7633172853074206,12.400414204891817,2.51259250405394
66,6.439231808340586,0.001,1.7646975561561231,12.93923854239193,2.531355775432822
67,6.416798163493721,0.001,1.777421512839964,13.301293861718825,2.7011883111647617
68,6.467552958627234,0.001,1.72376170911287,14.63527015403465,2.6754929577862776
69,6.254297557630037,0.001,1.7458266724742972,12.817915209833487,2.5408064759807822
70,6.190112195147819,0.001,1.6901471253150018,13.910738622700727,2.507271142653477
71,6.347092806370266,0.001,1.7468962008739035,13.258679457652716,2.5730174500265237
72,6.194290101620435,0.001,1.7321775543615914,12.320053956758828,2.48457423551583
73,6.101505788302643,0.001,1.669483302732001,12.925366198575055,2.4831902539288557
74,6.263720850457348,0.001,1.7118440246434403,13.240095453865734,2.4436023853443287
75,6.01177827861656,0.001,1.6967564249186324,12.890833486745388,2.4552994480839483
76,5.979268838008491,0.001,1.6254178451679808,13.076323378233262,2.442834053510501
77,6.079001606064315,0.001,1.6547683174765146,12.837405027430734,2.462540402824496
78,5.75002461542655,0.001,1.6298317455285842,13.20153424842858,2.6102784239215615
79,5.7619783036849075,0.001,1.6334974535109459,12.926314646815076,2.5641974931881752
80,5.8007636025963185,0.001,1.6459937693533884,12.931881012739959,2.6488451545621143
81,5.715841610734308,0.001,1.6279493507586027,12.881113323532505,2.527396731906467
82,5.640478348215298,0.001,1.6223257673045062,13.646517234084047,2.4554980007218727
83,5.750149407992053,0.001,1.6547862988876485,12.55923436085383,2.4280063016915028
84,5.708644139785147,0.001,1.6334642817730505,12.850126927959975,2.443583759260766
85,5.651332489108153,0.001,1.6658538960081875,13.604138855213,2.4259776362666376
86,5.580319040700009,0.001,1.6213300132160955,13.929315009234864,2.4732067202344354
87,5.566418204145166,0.001,1.6239537450920318,13.335280018088259,2.5107014973958335
88,5.530618349465054,0.001,1.5976277287161387,13.33470312991168,2.4866036780086564
89,5.449618424055377,0.001,1.5806187609031843,13.589291975086118,2.4820087103196133
90,5.377423467650871,0.001,1.6012269575898492,14.799903210298515,2.8510408990177107
91,5.49611142397665,0.001,1.6138586599391311,12.69378293885125,2.5856085883246527
92,5.265576588849165,0.001,1.5756844379953556,14.241883411819552,2.4721395704481335
93,5.270454542555676,0.001,1.5712979998750953,13.563153246302663,2.669358147515191
94,5.207044450860274,0.001,1.5717704585831231,13.145585463370805,2.4650503323401933
95,4.9467950332275485,0.001,1.5289005004215537,13.98063314255373,2.418342919997227
96,5.285188874224022,0.001,1.5794240845246212,12.964423612679964,2.5906990192554615
97,5.334129752943022,0.001,1.5804640145124667,12.720755362216337,2.4679037729899087
98,4.961294549168448,0.001,1.5238487078309428,13.10140726890093,2.4515082983323087
99,5.193723435003322,0.001,1.5373502231603806,14.033943045286485,2.452405599900234
100,5.024009472814507,0.001,1.5258269465006542,15.369974495452126,2.5322336267541954
101,4.908580502489403,0.001,1.5570061797328039,15.664916770509732,2.519839651790666
102,4.997718738697631,0.001,1.5534201428617118,14.544255255181113,2.4842576627378112
103,5.045548041723092,0.001,1.5512308352871944,13.099562495578954,2.4273077411416137
104,4.769379127874463,0.001,1.5128062048194577,13.615510041882962,2.4550878736707897
105,5.053174269826789,0.001,1.5434061410626392,14.839010662502712,2.5738277906253013
106,4.869148220809252,0.001,1.4848857263662498,13.811176447036825,2.4179677374568986
107,4.7422277019488925,0.001,1.4677421618541329,13.56964243782891,2.6085641884509427
108,4.591539439425195,0.001,1.4701243096460868,13.67535940879657,2.437598428608459
109,4.604764265172622,0.001,1.4926215782992243,12.94494127638546,2.4809145750822843
110,4.725096906301776,0.001,1.4963888487210584,14.183486301221965,2.496781196123288
111,4.797420478088568,0.001,1.466102171608538,13.156623956229952,2.501961319534867
112,4.721674301306899,0.001,1.4920214244824814,12.75016285902188,2.5184281902548706
113,4.643483689141347,0.001,1.445692886047688,13.450561112229838,2.4210116774947554
114,4.629007047174885,0.001,1.4395250233334285,13.51781934628516,2.4008393228789906
115,4.4568726597555655,0.001,1.4103603715498012,14.961821873982748,2.538580741411374
116,4.4205769389037375,0.001,1.4712884226819678,13.695970420116259,2.388191576357241
117,4.537551648845613,0.001,1.4615688741022588,13.860110213727127,2.413722662278164
118,4.505765712667176,0.001,1.4700669830797626,13.229898770558245,2.447469522923599
119,4.449365013524106,0.001,1.4390241394840158,13.138693660083744,2.411841263005763
120,4.476957858531468,0.001,1.4196910437415629,16.605475778932924,2.707154662520797
121,4.651644703773522,0.001,1.4638397361471926,15.576496343553803,2.5074538242669755
122,4.305557900538016,0.001,1.4307655513102056,13.925631991139165,2.6121476726767456
123,4.374932808772698,0.001,1.4383818564400215,13.4570496108061,2.506376690334744
124,4.269998638622532,0.001,1.4136743512316017,13.711560403025583,2.495770678108121
125,4.268287280949276,0.001,1.4519046185186404,13.571004851732726,2.385950724283854
126,4.418412435903638,0.001,1.4310422165105956,14.308731276311992,2.4524852611400463
127,4.064124239118476,0.001,1.3942544714954246,13.778801797561485,2.412077421023522
128,4.1014057019546675,0.001,1.4192198024076574,13.422053328096538,2.4118961051658347
129,4.222112586992813,0.001,1.4267310738194467,14.944340237864742,2.5733667538489824
130,4.1223956158286645,0.001,1.4103166481289702,13.546428095227407,2.4167759271315585
131,4.094057254377902,0.001,1.3768484481717043,14.635387466323596,2.471952791567202
132,4.049349301370674,0.001,1.39436561773436,14.820042680811,2.458846268830476
133,4.028493482077454,0.001,1.3509994276536876,13.191047352037312,2.393503118444372
134,4.010087673878153,0.001,1.4090668442817664,13.726795649822847,2.5687719274450234
135,4.10961218658062,0.001,1.3716562909792083,13.36015467143353,2.4139961666531033
136,4.127193446129837,0.001,1.4138314950945945,13.434494226803015,2.374149087034626
137,4.085604077153161,0.001,1.4059855199819749,13.174021672319483,2.5024835798475475
138,3.9063383086177956,0.001,1.3584681885899406,13.13969684769342,2.4016069011923706
139,3.9738375365549565,0.001,1.3858943236501593,13.677749496919137,2.443457356205693
140,3.826754085419717,0.001,1.3445001988219034,13.490943748273967,2.4785501456555026
141,3.748434497106924,0.001,1.3631649198177798,14.49462714386575,2.495102470303759
142,3.8856078530243674,0.001,1.3865981441533233,13.903085183214259,2.439893228036386
143,3.925157919064764,0.001,1.3487748775873392,13.926098761735139,2.384150304912049
144,3.6561616618566837,0.001,1.336885599529042,14.12119620523335,2.610200905505522
145,3.860583137801557,0.001,1.3591906515068315,14.43542196087264,2.4200904045575933
146,4.153967904417138,0.001,1.3969064895582641,13.619134201679701,2.3756342758367093
147,3.645740274305314,0.001,1.282251989509299,14.209267466731461,2.5038555522023898
148,3.829738097294196,0.001,1.328505976650368,15.33476162251131,2.429470556753653
149,3.7097576336225857,0.001,1.2910930877868605,13.744353632132212,2.4127669864230685
150,3.764921917634852,0.001,1.3150453298084508,14.532294129285916,2.3804261713852117
151,3.734214415122112,0.001,1.3144531222319824,13.324679905603306,2.433126708607615
152,3.7664718627929688,0.001,1.3336972068337833,13.584125677744547,2.37847516566147
153,3.515624210561392,0.001,1.2845810808633502,14.219949731120357,2.650409627843786
154,3.7583728388367055,0.001,1.3158616013940274,13.689633457335058,2.444754706488715
155,3.611740658607553,0.001,1.2911881219030534,13.792571156113237,2.4436747233072915
156,3.692387913033689,0.001,1.3002973591949178,15.00082630434154,2.4225311279296875
157,3.598631678720008,0.001,1.3406886703827803,15.398334597363885,2.539372738496757
158,3.756974333856866,0.001,1.369535892094621,14.082604705183595,2.3746733488859952
159,3.6171950566879367,0.001,1.3137408101890848,13.95034895563659,2.4066091937783325
160,3.623357278274678,0.001,1.2839428662515646,15.47877536378341,2.4173132343056762
161,3.521855361690462,0.001,1.2834767527624549,15.469548111344562,2.38851081000434
162,3.5883411663604594,0.001,1.286554118428068,14.949680343086337,2.4520916879912953
163,3.44734383856549,0.001,1.2939346949382464,14.90970170074775,2.354681226942274
164,3.6544314619188336,0.001,1.2992713709733803,13.804946371066718,2.5168247458375532
165,3.7282420464159904,0.001,1.3432997860037506,14.092183876736664,2.348696838190526
166,3.33871098365577,0.001,1.267291706597473,14.408521946519613,2.4777859110891085
167,3.351725133579951,0.001,1.2731090402086453,14.195727932151913,2.4163058952048972
168,3.309414444324033,0.001,1.258519804699133,14.262145746637273,2.463457154638973
169,3.762134433899871,0.001,1.3029787850453758,16.466627194787616,2.4982280260250893
170,3.480478475706496,0.001,1.2932419016634347,15.799807983416098,2.4581132582676264
171,3.4620606116835178,0.001,1.2470410766985394,13.58509205300131,2.544600404339072
172,3.3158499020910117,0.001,1.241035544466308,15.448866114572242,2.4038796365996937
173,3.471994308633701,0.001,1.2772486838209371,14.285504121689792,2.3842776263201677
174,3.400210172399279,0.001,1.2590921146581786,13.880168643262651,2.423967526282793
175,3.31240811436538,0.001,1.2293192096538956,13.550867890364225,2.442234062854155
176,3.3281859646640695,0.001,1.2281271104842149,14.0112671536152,2.40937951170368
177,3.148629067482963,0.001,1.2177036273590183,14.50752436535226,2.385926470344449
178,3.328163103422513,0.001,1.2397337197888376,15.773571296974465,2.4985179665647905
179,3.1915952686462608,0.001,1.2080928429546003,14.527084138658312,2.4337517538188416
180,3.4237124329380944,0.001,1.2413024223256774,15.423067970040403,2.6392602802794656
181,3.291540690619879,0.001,1.2144294449419428,13.629817030312102,2.4587106116024064
182,3.248971662700361,0.001,1.1752199817552655,14.304887252825278,2.3926674878155745
183,3.132212392316883,0.001,1.2235846065515334,14.421721328923732,2.386455159128448
184,3.1439854091165973,0.001,1.2033341379357565,13.901016213275769,2.463324558587722
185,3.1394363525482154,0.001,1.2185632479449175,13.88794896989108,2.416955618210781
186,3.2009094994595912,0.001,1.2012527986392147,13.739904958524821,2.341154781388648
187,3.175970248762668,0.001,1.2166995419068234,14.815206286347943,2.6701391950065707
188,3.2625943455533717,0.001,1.2373319867963761,14.042551204746152,2.403010333025897
189,3.049936435540025,0.001,1.1754310747418242,14.721358941201075,2.3860784695472246
190,3.03364241307734,0.001,1.256991752899099,15.15262841000969,2.7954428166518976
191,3.4171700169427477,0.001,1.291739590765891,14.369560441853087,2.5189522872736423
192,3.0986354550340964,0.001,1.1934401191794097,14.209493295646007,2.395204261497215
193,3.0742749569954886,0.001,1.1674387639521075,14.333212280530988,2.457190596027139
194,2.901214987685437,0.001,1.1461368861951327,14.801979531476528,2.3284537939377774
195,3.0399124240358546,0.001,1.2123098698193813,14.029940812928993,2.2868823063226396
196,3.2151527492439045,0.001,1.2178781483287782,13.716112189086868,2.349699750358676
197,2.9993102827308347,0.001,1.1726716225361307,16.29677782529666,2.4789561989866655
198,3.1491382780827974,0.001,1.24102855559104,14.251816399303483,2.4475231877079717
199,2.9032184920812907,0.001,1.1447980630877586,14.27867039633386,2.478332825648932
200,2.8609961754766413,0.001,1.182703644498583,14.973778266229747,2.7957942868456427
201,3.062302378862635,0.001,1.1838860794117576,15.112695239918352,2.433635099434558
202,2.8562770901080623,0.001,1.1906872976675122,14.374682421301618,2.4432896272635753
203,2.991441149460642,0.001,1.2069768348345447,14.957762934543469,2.4980768038902754
204,3.053044101955721,0.001,1.1749986231142522,15.084683742052244,2.3810631316385154
205,2.9802580529322196,0.001,1.1748103076828522,14.12005053272034,2.443071647926613
206,2.9482348590812446,0.001,1.1696220700954874,15.386037482201685,2.425819797280394
207,3.015263102741064,0.001,1.1631916296371365,16.677516225495456,2.467969682481554
208,2.865536446726359,0.001,1.1623701504878585,14.177623663419558,2.3679399137143737
209,2.8899734339477847,0.001,1.1520986999889646,14.274483574761284,2.6027265478063515
210,2.798776189609209,0.001,1.1482605476497496,16.534872346011532,2.4680396421456043
211,2.897902149165009,0.001,1.1692868629845303,14.62772888460277,2.630489938053084
212,3.0186775136658284,0.001,1.1777299458028363,14.679959460449071,2.5282562161669317
213,2.7725908435166065,0.001,1.1535064441500802,14.777870307733982,2.5637637008855374
214,2.9820436818680895,0.001,1.1918832351548754,18.275434024384776,2.5606989212978033
215,2.9777723037790587,0.001,1.1576057115206408,16.874652429863257,2.3943936854232977
216,3.0313540783828996,0.001,1.1705349073875062,14.280412620968288,2.35721962540238
217,2.7289940533992305,0.001,1.1380108310711272,14.211523864004347,2.3706782776632425
218,2.7054427858476666,0.001,1.12454200381465,17.56725392214678,2.613293918562524
219,2.7447912305501223,0.001,1.1365241651933629,14.117046002988461,2.3676078937671803
220,2.618924707082034,0.001,1.1384735162782227,14.67559387948778,2.3265206607771507
221,2.670710264898306,0.001,1.1126734996358676,16.419167083170677,2.34736685105312
222,2.800238603408861,0.001,1.153898652493031,14.828052985815354,2.3525735596079884
223,2.7612107726442554,0.001,1.114571866605304,15.17429663737615,2.369587180055218
224,2.8074786921403727,0.001,1.116926062955945,15.084973125546068,2.6098019635235823
225,2.600069419149275,0.001,1.1307628852295064,13.880696370277876,2.3677619180561584
226,2.713816433868172,0.001,1.1247220910370535,17.389122122231825,2.417621848023968
227,2.7132799736117432,0.001,1.1315807871774255,15.4233964578605,2.386482709719811
228,2.6012438322091618,0.001,1.1140561235762971,15.027650194403567,2.3450068956539956
229,2.743505610770116,0.001,1.158028619946341,14.763826496807145,2.383923872017566
230,2.6323770546691705,0.001,1.115424723078961,15.132572204242518,2.4670997902199074
231,2.7993159190789094,0.001,1.1575813142138738,14.881749337010177,2.339583455780406
232,2.529016338265717,0.001,1.101233589390852,15.116015862535548,2.717569539576401
233,2.6564607897041013,0.001,1.1348917077384866,14.757620883576664,2.3464266930097417
234,2.643322088770084,0.001,1.1230659134247725,15.203354909096236,2.348462893639082
235,2.5815324576185215,0.001,1.103379429770697,14.087073857349884,2.4372981271626037
236,2.604643380309775,0.001,1.1175448975695914,15.468378856778145,2.368074110996576
237,2.7502199075539413,0.001,1.1493884136802273,14.29252182936043,2.333838027200581
238,2.4719547863715206,0.001,1.070862058515519,14.862878113617132,2.3523628564528476
239,2.4918635533690083,0.001,1.062824517949816,15.718682165499088,2.3641725469518593
240,2.588634548910631,0.001,1.0911290966689402,14.663473529580198,2.5381234957848067
241,2.512932486578407,0.001,1.0492321990960891,15.790218105286728,2.4022053141652804
242,2.5441405470526255,0.001,1.133173662073472,15.47272041256045,2.353104603143386
243,2.556582245295262,0.001,1.1140716273349136,15.439765447451745,2.3399692582495417
244,2.6133899356558596,0.001,1.1344858972649825,15.089902125023029,2.410106305722837
245,2.4470378890771984,0.001,1.050773266206954,14.470731813966491,2.3855405265902294
246,2.5767735490119863,0.001,1.093104601275441,14.556733628114065,2.48636328143838
247,2.427734279134325,0.001,1.045580394681393,15.730357679963848,2.3371749925024714
248,2.4022819420132473,0.001,1.0927293916973906,14.91054356355726,2.741099746138961
249,2.433479582931235,0.001,1.0922143717668373,14.975430211903136,2.338049570719401
250,2.456182831950232,0.001,1.0814758893506076,15.090647673901216,2.3389080188892506
251,2.4583096806848013,0.001,1.1017118788356013,14.794387949285683,2.6525400891716098
252,2.6309682850498164,0.001,1.185616738286919,14.273219349943561,2.4989373006938416
253,2.459854086855248,0.001,1.0930054486720555,15.013109030500974,2.372817027715989
254,2.587915420255425,0.001,1.0925858380624753,14.92616973614987,2.3317759949483987
255,2.318609997214917,0.001,1.06650414167912,15.560900546886304,2.4281430421052157
256,2.5439789929995227,0.001,1.1250410554209729,15.417399923926519,2.332640188711661
257,2.317528007200259,0.001,1.0200607584725963,14.965247248425896,2.5141702816810136
258,2.494653911413423,0.001,1.0902157597497522,15.415667690980582,2.566592746310764
259,2.5315156632532645,0.001,1.09981182854242,14.024875009501422,2.4938269250186873
260,2.3831349319717834,0.001,1.0584542802981918,14.936245504720711,2.7430830355043763
261,2.385952875710124,0.001,1.095982082118929,14.441004125884286,2.3606767065731096
262,2.342030076419606,0.001,1.0612826685049217,15.110760276700244,2.373101505232446
263,2.2826648343458262,0.001,1.049278495573776,14.658708608260861,2.3376872922167364
264,2.23661198483163,0.001,1.0109893723907117,14.408466561340992,2.36641354031033
265,2.342064682728735,0.001,1.0687550463174518,14.2379698459013,2.431902449808003
266,2.4602593814625457,0.001,1.0850088980175763,14.817313363199283,2.587601532170802
267,2.2989453088388356,0.001,1.0115641958942354,14.587906566666968,2.5668192263002747
268,2.157452151502249,0.001,0.9933813234600859,14.003148745607447,2.501776094789858
269,2.4205347026003405,0.001,1.0744193344846968,14.22500824192424,2.2806177963445218
270,2.3184138200139115,0.001,1.0505046992110025,14.137611979319725,2.3143945152376904
271,2.1763478425265097,0.001,1.0343181064623428,14.506674134988844,2.677416248086058
272,2.4760529763373795,0.001,1.064079966615228,14.029166103145222,2.4228379049418884
273,2.1372317967031025,0.001,0.9812555104586362,14.828736636373732,2.586364439976068
274,2.4041809511627577,0.001,1.0575600260920568,14.790180894327753,2.4212574664457343
275,2.257710856918949,0.001,1.0263603287215572,13.955985104969852,2.5361742561246143
276,2.2638074102416494,0.001,1.0599359032170321,14.780803379269294,2.2995681998170454
277,2.1950860243094596,0.001,1.0167705870634263,14.700436517849196,2.331588015144254
278,2.3086251400572597,0.001,1.075699434560888,14.698858740521066,2.427545147177614
279,2.319836583853506,0.001,1.0596899128181647,15.380839780524925,2.3054913414849176
280,2.222747843331966,0.001,1.030361343832577,17.611281751114646,2.4880987332190996
281,2.0899162170687697,0.001,1.0079557991618342,17.436002054332214,2.74475724020122
282,2.407705906374905,0.001,1.0606106556605996,15.069464257837813,2.6499090076964578
283,2.2007345031289494,0.001,1.018595500534902,15.6385126893903,2.294115843596282
284,2.269853557134191,0.001,1.0134551076697123,15.114689370732249,2.442294532870069
285,2.1472189330464175,0.001,1.031201392135384,16.249110252768904,2.5739651668218917
286,2.239414228374375,0.001,1.035349642529207,17.433366469395015,2.669944645446024
287,2.3996573911731827,0.001,1.056508230351073,16.987727350566857,2.4566582573784723
288,2.2248810944911495,0.001,1.014529059730447,14.75411269105511,2.416519942107024
289,2.105238826651322,0.001,1.0083886525210213,14.930102029700338,2.334509790679555
290,2.2035839542884945,0.001,1.05100342363765,13.80565794893069,2.3914399794590326
291,2.0687210736536756,0.001,0.978366556459167,15.429113684613029,2.296927887716411
292,2.37991161259243,0.001,1.058949175172546,14.663868807348205,2.30833672888485
293,2.0764665675606153,0.001,0.9858577747832141,14.888886500655868,2.380366761007427
294,2.2428906214864632,0.001,1.0547031162323965,14.874467511235931,2.7433907779646507
295,2.404773616200261,0.001,1.0519229959777265,15.678701731687509,2.3396981321735146
296,2.0793234882616773,0.001,0.9767194959585881,14.416122412332045,2.3950520032717857
297,2.132682802876452,0.001,1.0195036730714626,14.910214161431348,2.276446307146991
298,2.143207213457893,0.001,1.0058855908943034,15.043486253714855,2.443301259735484
299,2.142457499869468,0.001,1.0268981685579377,14.391751588954602,2.3731756563539856
300,2.258685274389875,0.001,1.0210303850587308,14.243216608777459,2.3529799190568337
301,2.170817814559759,0.001,0.9851367023338106,14.374295782159876,2.4378437701566718
302,2.041115366637522,0.001,0.9993826656518706,14.296962746867427,2.463457625589253
303,2.014144566221503,0.001,0.9798364742621549,15.015999125477709,2.384060635978793
304,2.042159298256086,0.001,0.999356656251677,15.09465319580502,2.659515757619599
305,2.2293472589907632,0.001,1.0187168592823548,14.265568646774799,2.4975960107497226
306,2.08748038339172,0.001,0.9834685960421252,14.20560801277558,2.3172502399962625
307,1.9317959757412182,0.001,0.9387675715673819,15.248020183892898,2.5907488457950545
308,2.161919859725255,0.001,1.0081660946825342,15.136463091697221,2.402579672542619
309,2.0580946373127564,0.001,0.966978480572302,17.939958843184105,2.609098646375868
310,2.209236422559425,0.001,1.0198279896018674,18.230568378427883,2.5769826394540294
311,2.0058765681258666,0.001,1.0024877081714547,14.189034910113723,2.4040869960078486
312,1.967785543701597,0.001,0.9652324180484926,14.4625994246683,2.4171354034800587
313,2.0611365081356037,0.001,0.9899949994249609,15.085364895102419,2.395467640441141
314,1.9374527935365404,0.001,0.9612641793101934,14.674762862700003,2.3990245866186823
315,2.122780758714528,0.001,1.004594690659467,15.050007366379837,2.3196542763415677
316,1.9491815552253842,0.001,0.9919021151752295,17.137289059014968,2.674743958461432
317,2.082175992959793,0.001,0.9690902461946564,14.726563194651662,2.6036252386776018
318,1.9041080316153842,0.001,0.9244007117608014,14.615923828548855,2.348018999452944
319,2.098337311493723,0.001,1.0273065922245521,14.022046474808896,2.2859729955225814
320,1.9000831779680754,0.001,0.9544242852981615,16.012114371782467,2.414989424340519
321,2.155548693594918,0.001,1.0169282177284407,14.406280439576985,2.5077089380334923
322,1.8898153314280437,0.001,0.9361657815821031,14.932440097501248,2.297446874924648
323,2.0660616986153664,0.001,0.9993514658496845,13.860501916320235,2.5829783310124905
324,1.960840561680911,0.001,0.9847151635001319,14.677306559580712,2.33732831036603
325,1.9496800253634852,0.001,0.9351905019659745,14.404442786066621,2.4274737511152105
326,2.029065112211387,0.001,0.9930627696654376,14.2241823417537,2.2823026209701727
327,1.8230526977832842,0.001,0.921616267954971,13.38618771713457,2.3693550486623507
328,1.9654680162022358,0.001,0.9770127849497662,14.171463100906507,2.4507604999306762
329,1.8808400992638556,0.001,0.9458985203190854,20.136440050454787,2.9279838138156467
330,2.152197540544504,0.001,1.05046495490768,14.070154439519953,2.422105954017168
331,1.8264186275206022,0.001,0.9240906630230393,15.731895043526167,2.3380294611424577
332,1.896220812026192,0.001,0.9970547202570889,14.707905845141704,2.3445060871265553
333,1.9812062916002775,0.001,0.9956446666466562,15.27817491248802,2.5195591302565585
334,2.034682957934152,0.001,0.9902026380178729,14.18490566212086,2.580864093921803
335,1.8966415027162238,0.001,0.9553123480948871,14.831725185576044,2.3336103933828847
336,1.8547483154863764,0.001,0.9343799998516638,13.808009403412816,2.538558253535518
337,1.8564862662424613,0.001,0.9487074388439072,14.653843903247221,2.4558438195122614
338,1.8907166969480897,0.001,0.9556221150945953,14.192263163902142,2.4915978467022932
339,1.9399374750191951,0.001,0.9560546166387505,15.14027323472647,2.405603997501326
340,1.898332629041406,0.001,0.9545221181107748,14.082584550351273,2.307454968676155
341,1.9821051380398105,0.001,0.9716628991967016,15.584051071861644,2.3654564516043957
342,1.730626009566127,0.001,0.890911716056682,14.791735724534517,2.557503358817395
343,1.891733695294466,0.001,0.9498955721825638,14.399080335725973,2.379549050036772
344,1.8719378840812588,0.001,0.9133052558352703,14.264102037306186,2.2863811681300032
345,1.8731849584786147,0.001,0.9407855322117407,15.836587976526332,2.5129727022147472
346,1.8838427672076152,0.001,0.938112176239675,15.717335695101891,2.739902402147835
347,1.9298703404772024,0.001,0.9768532082761404,15.0570074227857,2.3758362193166476
348,1.8450849700269316,0.001,0.9545065284513468,14.999550374052316,2.378963635291582
349,1.8248122229295618,0.001,0.9174676044806608,14.442049233725777,2.588736899105119
350,1.8106554624835034,0.001,0.9267132905983704,17.434156082294606,2.7576218593267745
